RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  15:23:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:06
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:06
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:06
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:06
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:07
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:07
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:07
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:07
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:07
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:07
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:08
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:08
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:08
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:08
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:08
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:09
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:09
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:09
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:09
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:09
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:10
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:10
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:10
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:10
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:10
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:24:10
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:10
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:24:10
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  15:24:11
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  15:24:11
     PonInicio Procedure execute - 06/02/2020 - 15:24:11                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 15:24:11                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 15:24:11                                              
     PonInicio bloco principal - 06/02/2020 - 15:24:11                                                      
     PonLote -> 10/RI01B101/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  15:24:11
TWAD095                               2.00.00.001    cdapi007                      06/02/20  15:24:11
     PonInicio processamento itens do lote  - 06/02/2020 - 15:24:11                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:11
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:11
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:11
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:11
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:11
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:11
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:11
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:11
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:11
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:11
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:11
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:11
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:11
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:12
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:12
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:12
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:12
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:12
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:12
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:12
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:12
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:12
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:24:12
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:12
     PonFinal processamento itens do lote  - 06/02/2020 - 15:24:12                                          
     PonAntes Atualizacao - 06/02/2020 - 15:24:12                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 15:24:12                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  15:24:12
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  15:24:12
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  15:24:13
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  15:24:13
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  15:24:13

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

Empresa  Referência  Data Movto  Lancto Padrão  Data Cotação  Valor Movimento  Gera Estorno  Data Estorno  Histórico  Data Início Per  Data Fim Per  Série Início  Sério Fim  Situação  Estab 
-------- ----------- ----------- -------------- ------------- ---------------- ------------- ------------- ---------- ---------------- ------------- ------------- ---------- --------- ------ 
10        RI01B101    30/11/2010       0                                     0  Não                           0        06/02/2020       06/02/2020             0             0 01        1    

 => INFORMAÇÃO tt-lin-doc-pend (ITENS)
    =================================== 

Empresa  Referência  Sequência  Conta EMS  Sub-Conta EMS  Conta MG  Sub-Conta MG  Reduzida  Trans EMS  Trans MG  Histórico  Valor           Conta Contra Partida EMS  Sub-Conta Contra Partida EMS  Conta Contra Partida MG  Sub-Conta Contra Partida MG  Reduzida Par  Valor FASB      Data Cotação  Valor CMI       Valor Presente  Controle       Conta Contábil               Contra Partida        Estab   Unid Negoc  Unid Negoc Par
-------- ----------- ---------- ---------- -------------- --------- ------------- --------- ---------- --------- ---------- --------------- ------------------------- ----------------------------- ------------------------ ---------------------------- ------------- --------------- ------------- --------------- --------------- --------- --------------------------- -------------------------- -------- ----------- --------------
10       RI01B101         1     21105040   01070201       00000000  00000              0     1         DB          0                   902                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         2     21105040   01070201       00000000  00000              0     1         DB          0                    82                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         3     21105040   01070201       00000000  00000              0     1         DB          0                   103                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         4     31111111                  00000000  00000              0     2         DB          0                   802                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         5     31111111                  00000000  00000              0     2         DB          0                   902                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         6     31111111                  00000000  00000              0     1         DB          0                   802                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         7     31111111                  00000000  00000              0     2         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         8     31111111                  00000000  00000              0     2         DB          0                    82                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         9     31111111                  00000000  00000              0     1         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101        10     31111111                  00000000  00000              0     2         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101        11     31111111                  00000000  00000              0     2         DB          0                   103                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101        12     31111111                  00000000  00000              0     1         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       

CDAPI543                              2.00.00.001    fgl720za                      06/02/20  15:24:13
UT-MSGS                               3.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:24:13
TDAD095                               2.00.00.002    cdapi007                      06/02/20  15:24:13
     PonIntegracao com o EMS 5.0 realizada - 06/02/2020 - 15:24:13                                          
     PonFinal bloco principal - 06/02/2020 - 15:24:13                                                       
     PonRetornando da cdapi007a.p - 06/02/2020 - 15:24:13                                                   
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  15:24:13
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  15:24:14
